pH,Mg Bound (Initial),Mg Initial,Ca Bound (Initial),Ca Initial,C(4) Bound (Initial),C(4) Initial,Cl Bound (Initial),Cl Initial,cal_ini_mol,dol_ini_mol,C(4) Final,Ca Final,Mg Final,Cl Final,pH_out,Calcite,Dolomite
6.548569005439241,0.0045567554975932,1.958373714193646e-07,4.790416259783137e-09,4.569189619795877e-07,0.0168692185721046,0.0046329963797825,0.0026137102355215,0.0881755834491659,0.122,0.122,0.0197466010645655,0.0042761635640512,0.0031573432694694,0.0026138452354552,6.4825088289640895,0.1163244867830952,0.1233995752986554
7.457240908524877,0.0081943288407125,1.4705969261107274e-07,4.184803791427809e-09,8.697030440563365e-07,0.0253255916976336,0.0093578619754779,0.0041412057919013,0.0018761864761894,0.122,0.122,0.0264575424948891,0.0053703926193679,0.0039555436666847,0.0041412898033041,6.344243534112152,0.1123908550934432,0.1262388654173307
6.181993126385273,0.0012996496887197,8.55385286323831e-08,9.071274977718152e-09,5.224735101095473e-07,0.0915653238905712,0.0048907448079689,0.0049151819181022,0.0330778236950611,0.122,0.122,0.1084992624502339,0.0105314983152828,0.00767841286104,0.0049164716854047,5.841273039011387,0.1178480223952141,0.1156232511514625
7.270232289627352,0.0056978815143377,3.077801138539991e-08,7.337212247965123e-09,5.153697908269239e-07,0.0525221984862115,0.0031952515244012,0.0031789713048737,0.0868881965333221,0.122,0.122,0.0601070759794115,0.0076627119899391,0.0056136714362961,0.0031794046506071,6.048650516714623,0.1142533645488699,0.1220849752088862
7.526662599101626,0.0040547482731551,1.896121993636927e-07,6.163985845666282e-09,6.791798574515831e-07,0.0472791134138872,0.0072408148448172,0.0012681116782984,0.0286134809801805,0.122,0.122,0.0551786369929898,0.0068927091966062,0.005055431711053,0.0012682917281422,6.092434017061234,0.1161082412297527,0.1210000342437441
7.069920809346749,0.0083871740760042,5.4884709180962754e-08,8.302968558818072e-09,5.037576445905482e-07,0.0071991319324917,0.0046679969631754,0.001854772204182,0.0711790580812915,0.122,0.122,1.99185410592989e-05,0.0006575442335256,0.0005504096498521,0.0018547486237181,10.6283476272115,0.1135056982812285,0.1298367574284841
6.040706970674374,0.0092076480750679,6.56287533484488e-08,6.388932011591171e-09,4.9929000684503e-07,0.0073647945727113,0.001101207986338,0.0074048719462154,0.0725843404713883,0.122,0.122,0.0033592746224062,0.0029848365832469,0.0022172816770093,0.0074048066375982,7.186618029767548,0.1120247966379763,0.1289903468421664
6.208546006924079,0.0085855062755611,2.1573488252845665e-08,9.995224806350193e-09,6.830821494859136e-07,0.0520693087961898,0.0034146662556398,0.0094768647029128,0.0982396197875658,0.122,0.122,0.0593986791904204,0.0091893297549095,0.0067198293674065,0.009478112964488,6.0145266372820005,0.1109453285638238,0.1238665619054976
7.589953028518312,0.0041582209748566,2.346661514388677e-08,9.055595194818878e-09,8.436906703900877e-07,0.0366898603876529,0.0082825905258108,0.0050391648422715,0.0085731488982716,0.122,0.122,0.044878920218341,0.0071191587105617,0.0052233433554653,0.0050399064739828,6.138930898973923,0.1159462516984351,0.1209356462441846
7.960265420107753,0.0037089999273441,1.1181782194727293e-07,1.678691317327677e-09,6.505845665198407e-07,0.0038869811902915,0.0099947646864427,0.006911450155989,0.0792566045891055,0.122,0.122,0.0061462083144448,0.0034270493591257,0.0025411721729199,0.0069117296802244,6.922722668510752,0.1174051603917946,0.1231679305245326
6.7964821640285695,0.0065595490698303,5.5657283623094483e-08,5.287559181376521e-09,2.643182504796743e-07,0.0588695983921521,0.0019671759608562,0.0076781562073523,0.0417599734473131,0.122,0.122,0.0683402189453379,0.0092556937476568,0.0067655784873092,0.0076794629570453,5.978130643943995,0.1129507646793746,0.1217951218241718
6.255335009711018,0.0056781156962081,6.362678394511175e-08,7.212632530819145e-09,2.1262797784668538e-07,0.0026114629184188,0.0012197073032047,0.0014460404921075,0.091120332246406,0.122,0.122,1.3623616284388486e-05,0.0012874510918001,0.0017928284247697,0.0014460385634611,11.530432213200973,0.1168272695234383,0.1258852848802628
7.370453691625104,0.0075796170480196,1.687312050431327e-07,1.5249522705014464e-09,8.300893466320435e-07,0.0721473756110302,0.0014783991601987,0.0028131430813871,0.0535062531969484,0.122,0.122,0.0795690513895532,0.0086604520377374,0.0063322321412417,0.0028135182167233,5.954298838993329,0.1120924750094038,0.1232482292034378
7.473056813062696,0.0094076477386523,1.9455356062725225e-07,1.9488863487819194e-09,4.797953723871053e-07,0.0577426467416267,0.0020574093618141,0.0039575523795587,0.0316509566077927,0.122,0.122,0.0621555361575264,0.0079761366898622,0.005840570733695,0.003957866108213,6.03196768346761,0.1104569575342332,0.1255675399701881
6.561153514943859,0.0099573336446431,9.357285648877549e-08,7.266622718941951e-09,7.097016620145025e-07,0.0683788582565068,0.002144515530254,0.0035488188312539,0.0993766265832916,0.122,0.122,0.0731429959644427,0.008499390514803,0.0062170884274801,0.0035491225369502,5.978649816711432,0.1097605668359283,0.1257407772261736
7.510174770007959,0.0092421159700488,1.6500010912501506e-07,8.333744234522553e-09,2.1777273861380643e-07,0.0182785018452342,0.0099641540198552,0.0083453770788933,0.0894859642186087,0.122,0.122,0.0188604641083957,0.0056561408778905,0.0041678517004267,0.0083454638803374,6.430880054223524,0.1112696186659761,0.1270743076195846
7.311307572645195,0.005251221293486,1.704594476520023e-07,3.721698968241483e-09,7.815548341619865e-07,0.0983854204934939,0.0075284983746512,0.002833872565111,0.0725437367350153,0.122,0.122,0.1106527328497308,0.0101181718720707,0.0073798427268449,0.0028344970287859,5.844611003078034,0.1140110565600637,0.1198730044084263
7.782768320982054,0.0030323125908657,1.840651384119133e-07,4.946674492708784e-10,6.398133167943865e-07,0.0388252403721152,0.0021276099884961,0.0029416088022439,0.0743156896029517,0.122,0.122,0.0475741226493766,0.0067914638503666,0.0049841035623966,0.0029420713301399,6.133695683323999,0.1171606117539294,0.1200489925876271
