pH,Mg Bound (Initial),Mg Initial,Ca Bound (Initial),Ca Initial,C(4) Bound (Initial),C(4) Initial,Cl Bound (Initial),Cl Initial,cal_ini_mol,dol_ini_mol,C(4) Final,Ca Final,Mg Final,Cl Final,pH,Calcite,Dolomite
7.097158415,0.005305993,5.90E-08,2.25E-10,9.77E-07,9.85E-05,0.007569151,0.003805123,0.022312557,0.122,1.22E-06,1.20E-05,0.002084113,0.003135446,0.003805123,11.6307272,0.117745341,0.002171767
7.312773982,0.00921398,1.51E-07,4.70E-09,6.63E-07,3.18E-05,0.003262095,0.002844782,0.064050142,0.122,1.22E-06,1.15E-05,0.002848554,0.006345129,0.002844782,11.96947461,0.1162826,0.002870071
6.624436563,0.004623801,1.27E-07,8.73E-09,9.72E-07,7.01E-05,0.006429223,0.008500411,0.036462797,0.122,1.22E-06,1.26E-05,0.002519837,0.002046477,0.008500409,10.56535199,0.116902848,0.002578543
6.195206894,0.002714604,9.00E-08,2.05E-09,6.62E-07,5.73E-05,0.00556954,0.002225375,0.010158263,0.122,1.22E-06,1.38E-05,0.001221951,0.001449164,0.002225374,11.35303471,0.119512611,0.00126666
7.472284195,0.001109359,1.17E-07,4.80E-09,3.33E-07,1.64E-05,0.004655261,0.005851561,0.033860724,0.122,1.22E-06,0.003276073,0.003258478,0.001110572,0.005851521,7.144715787,0.118742725,0
6.477183571,0.00439488,1.17E-07,6.53E-09,6.86E-07,2.57E-05,0.001166792,0.003647088,0.081291365,0.122,1.22E-06,1.23E-05,0.001853408,0.002528165,0.003647088,11.52960368,0.118279883,0.001867936
7.918943721,0.008609488,4.92E-08,1.36E-09,5.68E-07,6.53E-05,0.000775806,0.001020706,0.097809779,0.122,1.22E-06,1.18E-05,0.002559921,0.00599607,0.001020706,11.99903091,0.116826661,0.002614639
6.224975047,0.005587436,1.68E-07,1.44E-09,5.64E-07,8.06E-05,0.001334378,0.004167713,0.002780561,0.122,1.22E-06,1.19E-05,0.002194865,0.003323834,0.004167713,11.63995435,0.117541535,0.002264822
6.480300757,0.006089885,1.93E-07,8.48E-09,7.39E-07,3.83E-05,0.006554845,0.002285202,0.0138593,0.122,1.22E-06,1.21E-05,0.002138143,0.003925579,0.002285201,11.80220425,0.117697559,0.002165526
6.641509816,0.006673517,8.36E-08,4.70E-09,4.97E-07,6.66E-05,0.000976956,0.005505783,0.009738433,0.122,1.22E-06,1.15E-05,0.002597069,0.004021359,0.005505783,11.6709593,0.116750777,0.002653379
6.031244227,0.006330783,7.95E-08,3.05E-09,9.54E-07,1.38E-05,0.002793813,0.009511275,0.00048225,0.122,1.22E-06,1.11E-05,0.003080186,0.003247957,0.009511275,11.25059506,0.115836991,0.003084047
7.986304758,0.008370476,1.92E-07,4.32E-09,6.08E-07,5.62E-05,0.008176521,0.003637795,0.042955723,0.122,1.22E-06,1.15E-05,0.00275452,0.005571317,0.003637795,11.89456695,0.116446325,0.00280038
7.753275127,0.009421239,1.37E-07,2.45E-09,8.16E-07,6.28E-05,0.008388313,0.004843002,0.033598939,0.122,1.22E-06,1.13E-05,0.003083758,0.006286026,0.004843002,11.90843429,0.115781031,0.003136433
6.88478089,0.006204442,1.52E-07,7.09E-09,9.44E-07,1.33E-05,0.005102377,0.009093376,0.051449068,0.122,1.22E-06,1.12E-05,0.002988367,0.003213952,0.009093376,11.27759531,0.11602115,0.002991711
7.971587493,0.006870915,1.49E-07,4.44E-09,9.74E-07,8.61E-05,0.004533889,0.00584728,0.044183137,0.122,1.22E-06,1.14E-05,0.002676203,0.004120064,0.00584728,11.66780122,0.11657295,0.002752071
7.484393112,0.001319948,1.17E-07,2.49E-09,5.94E-07,4.22E-05,0.002272142,0.005706461,0.078610268,0.122,1.22E-06,0.002875477,0.002832022,0.001321163,0.005706436,7.245318357,0.119169189,0
7.159200507,0.003129242,1.44E-07,2.14E-09,3.91E-07,4.97E-05,0.000721124,0.009994166,0.009531361,0.122,1.22E-06,0.003417838,0.003730607,0.002766792,0.009994098,7.116494333,0.117906939,0.000363651
7.04955041,0.006047781,1.79E-07,9.26E-09,4.64E-07,5.61E-05,0.004496894,0.001054766,0.012132597,0.122,1.22E-06,1.23E-05,0.002017448,0.003986547,0.001054766,11.85641251,0.117921328,0.002062454
7.000844817,0.007291148,1.20E-07,7.21E-09,1.00E-06,3.87E-05,0.008954881,0.006506707,0.017284498,0.122,1.22E-06,1.13E-05,0.002855957,0.00440781,0.006506707,11.67449637,0.116260711,0.002884559
7.118894142,0.003125533,3.67E-08,3.66E-09,9.29E-07,3.08E-05,0.009613988,0.007028715,0.0778544,0.122,1.22E-06,0.000829481,0.002248906,0.001675335,0.007028716,7.845114361,0.1183009,0.001451419
6.72806736,0.006736111,5.35E-08,9.86E-10,5.46E-07,9.48E-05,0.002960974,0.003010622,0.05502082,0.122,1.22E-06,1.19E-05,0.002339624,0.004313564,0.003010622,11.81128085,0.11723783,0.002423767
6.548601008,0.002724861,2.30E-08,7.81E-09,5.59E-07,5.10E-05,0.0002431,0.002251465,0.096916295,0.122,1.22E-06,1.38E-05,0.001229434,0.001458214,0.002251465,11.35347775,0.119503927,0.001267868
7.233259424,0.005097899,1.55E-07,7.96E-09,8.92E-07,3.26E-05,0.009704639,0.007020759,0.096083862,0.122,1.22E-06,1.16E-05,0.002430241,0.002646701,0.007020759,11.28109831,0.11711857,0.002452418
7.410002526,0.002078784,5.51E-08,1.76E-09,5.50E-07,4.70E-05,0.008971558,0.004940597,0.052824039,0.122,1.22E-06,0.000870457,0.001662309,0.001239955,0.004940599,7.923627635,0.119498863,0.000840051
6.418728472,0.005565307,1.28E-07,4.44E-09,2.44E-07,8.45E-05,0.008800204,0.009842349,0.019694868,0.122,1.22E-06,1.16E-05,0.002954497,0.002537899,0.009842348,10.80906348,0.116018099,0.003028628
7.575302916,0.00672185,2.00E-08,9.55E-09,3.16E-07,5.64E-05,0.000493285,0.001525259,0.08873203,0.122,1.22E-06,1.21E-05,0.002209213,0.004468323,0.001525259,11.87997996,0.117537269,0.002254748
6.340478012,0.00736107,1.94E-07,9.37E-09,9.90E-07,8.13E-05,0.005097038,0.001070241,0.008458408,0.122,1.22E-06,1.20E-05,0.002303649,0.00498815,0.001070241,11.93416687,0.117323441,0.00237414
6.363589314,0.007110553,6.48E-08,9.39E-09,9.60E-07,9.62E-05,0.004386372,0.004187198,0.087989963,0.122,1.22E-06,1.16E-05,0.00254001,0.004485976,0.004187198,11.78189644,0.116835423,0.002625797
6.711250874,0.003432154,1.42E-08,7.01E-09,3.92E-07,8.74E-05,0.008820554,0.004962593,0.064225757,0.122,1.22E-06,1.28E-05,0.001705677,0.001651854,0.004962592,11.06649769,0.11851403,0.00178152
7.622549475,0.008866068,2.12E-08,1.90E-09,7.10E-07,6.40E-06,0.008177198,0.007711671,0.023762742,0.122,1.22E-06,1.10E-05,0.003327352,0.00554335,0.007711671,11.75205426,0.115349932,0.003323938
7.062869439,0.007257358,1.79E-07,5.78E-09,4.82E-07,9.79E-05,0.002099438,0.009689468,0.060595822,0.122,1.22E-06,1.10E-05,0.003279354,0.003891132,0.009689468,11.41403292,0.115354426,0.003367446
7.313635156,0.00907902,1.48E-08,6.59E-09,3.34E-07,7.27E-05,0.003415589,0.003095738,0.042052666,0.122,1.22E-06,1.15E-05,0.002838353,0.006179482,0.003095738,11.95224506,0.116262116,0.002900759
6.213928962,0.004926813,1.08E-07,9.85E-09,4.81E-07,4.80E-05,0.002440859,0.009478626,0.068533962,0.122,1.22E-06,1.39E-05,0.002757486,0.002135153,0.009478624,10.21857134,0.116450863,0.002792881
6.711940071,0.001739429,7.04E-08,7.76E-09,5.36E-07,3.29E-05,0.001361818,0.009674211,0.036807563,0.122,1.22E-06,0.005186131,0.005151993,0.001740617,0.009674028,6.848568566,0.116849138,0
6.062311042,0.009892218,1.90E-07,3.78E-09,2.91E-07,5.89E-05,0.001408907,0.008742221,0.018099408,0.122,1.22E-06,1.09E-05,0.003641152,0.006203097,0.008742221,11.77754183,0.114669731,0.003690341
6.682506792,0.009058815,1.63E-07,1.42E-09,6.55E-07,9.94E-05,0.008642533,0.005202963,0.08085959,0.122,1.22E-06,1.13E-05,0.003046396,0.005924296,0.005202962,11.87124896,0.115819087,0.00313574
6.20066638,0.001925658,2.92E-08,7.82E-09,4.57E-07,4.55E-05,0.005365023,0.004574527,0.055956341,0.122,1.22E-06,0.000811469,0.001541484,0.001150178,0.00457453,7.979099256,0.119683045,0.000776701
6.238809719,0.007164408,1.24E-07,8.58E-09,5.12E-07,1.52E-05,0.006974697,0.009284287,0.009988431,0.122,1.22E-06,1.10E-05,0.003215322,0.003944866,0.009284287,11.45196624,0.115565145,0.003220762
6.71638297,0.009743009,1.58E-07,2.32E-09,7.54E-07,2.38E-05,0.002021203,0.006871017,0.074013673,0.122,1.22E-06,1.11E-05,0.003381912,0.006348398,0.006871017,11.85101179,0.115223479,0.003395831
6.288484304,0.002144474,5.96E-08,6.71E-09,8.67E-07,2.81E-05,0.009801835,0.009571562,0.05859186,0.122,1.22E-06,0.004545721,0.004516387,0.002145664,0.009571429,6.9404728,0.117484777,0
6.470240425,0.003557332,2.90E-08,5.49E-09,6.17E-07,1.55E-05,0.000438873,0.003267851,0.045091105,0.122,1.22E-06,1.28E-05,0.001585944,0.001968747,0.003267851,11.42013573,0.118825476,0.001589806
7.424404529,0.009505174,1.96E-07,9.56E-09,2.63E-07,8.58E-05,0.004374833,0.003886984,0.093031168,0.122,1.22E-06,1.14E-05,0.002995984,0.006434764,0.003886984,11.94590414,0.115933615,0.00307163
6.460021833,0.009798244,1.33E-07,4.86E-09,7.26E-07,4.37E-05,0.000404931,0.004054056,0.062456173,0.122,1.22E-06,1.14E-05,0.00307631,0.006689576,0.004054056,11.95703936,0.115815026,0.003109889
7.991572702,0.002599323,1.19E-07,5.64E-10,9.19E-07,8.10E-05,0.001533627,0.001001721,0.025595026,0.122,1.22E-06,1.44E-05,0.001084486,0.001448209,0.00100172,11.47992259,0.119764401,0.001152334
7.270663207,0.004765749,1.80E-08,9.78E-09,3.59E-07,3.03E-05,0.002751739,0.002339238,0.093834691,0.122,1.22E-06,1.25E-05,0.001824103,0.002923797,0.002339238,11.67937949,0.118333955,0.001843173
6.237166975,0.008419482,1.65E-07,2.35E-09,6.08E-07,8.92E-06,0.003893429,0.007898871,0.038529374,0.122,1.22E-06,1.10E-05,0.003266533,0.005155072,0.007898871,11.70384226,0.115469059,0.003265631
7.017190217,0.004175697,1.62E-07,4.37E-09,8.15E-07,9.43E-05,0.001632453,0.002251828,0.087465501,0.122,1.22E-06,1.28E-05,0.001644104,0.00245008,0.002251828,11.60806512,0.118630284,0.001726837
7.148419636,0.00566117,8.91E-08,3.19E-09,7.59E-07,1.82E-05,0.007959774,0.009689025,0.089459944,0.122,1.22E-06,1.14E-05,0.002964603,0.002689713,0.009689024,10.96327138,0.116063943,0.002972677
7.997442038,0.001190005,5.34E-08,5.94E-09,2.89E-07,7.14E-05,0.003588655,0.006006664,0.066352755,0.122,1.22E-06,0.003361122,0.003288524,0.001191218,0.006006627,7.133765554,0.118712682,0
7.036347903,0.00626325,3.91E-08,2.36E-09,2.67E-07,7.69E-05,0.004131438,0.004011625,0.005099516,0.122,1.22E-06,1.18E-05,0.002337662,0.003860455,0.004011625,11.72034612,0.117259545,0.002404015
6.155163614,0.008197017,3.02E-08,2.87E-09,5.88E-07,6.35E-05,0.007300755,0.004728279,0.046529516,0.122,1.22E-06,1.14E-05,0.002831489,0.005313449,0.004728279,11.83809718,0.116284947,0.002884788
6.364964653,0.005014741,1.44E-07,4.93E-09,7.35E-07,7.76E-05,0.003137692,0.006408671,0.079392073,0.122,1.22E-06,1.17E-05,0.002317565,0.002631351,0.006408671,11.33453612,0.11729905,0.002384611
6.032009399,0.007500134,5.21E-08,4.23E-09,5.31E-07,2.21E-05,0.002579449,0.003613518,0.047496561,0.122,1.22E-06,1.16E-05,0.002579945,0.004909774,0.003613518,11.84283838,0.116829698,0.002591581
7.644724682,0.001563426,8.23E-08,3.35E-09,9.68E-07,3.88E-05,0.003575995,0.008478666,0.092110803,0.122,1.22E-06,0.004596754,0.004556733,0.001564624,0.008478543,6.924608327,0.117444425,0
7.595432915,0.005666875,1.00E-07,4.75E-09,7.47E-07,7.22E-05,0.009842601,0.005146656,0.079576184,0.122,1.22E-06,1.17E-05,0.002323987,0.003282416,0.005146655,11.57799189,0.117291559,0.002385679
6.275162005,0.007514102,1.79E-07,2.41E-09,5.98E-07,4.53E-05,0.008768149,0.008261,0.089341125,0.122,1.22E-06,1.11E-05,0.003131011,0.004348925,0.008261,11.5818577,0.115703815,0.003166397
7.181122927,0.007162441,1.17E-07,2.51E-09,5.16E-07,2.15E-05,0.006779354,0.001726091,0.011748933,0.122,1.22E-06,1.20E-05,0.002330345,0.004822538,0.001726091,11.90085547,0.117329755,0.002341123
7.767074104,0.004683823,3.63E-08,1.53E-09,2.96E-07,1.55E-05,0.002947075,0.006081317,0.017247284,0.122,1.22E-06,1.19E-05,0.002207779,0.002472457,0.006081317,11.313209,0.117580856,0.002212587
7.987724497,0.008084936,1.94E-07,4.05E-09,3.04E-07,8.05E-05,0.005613374,0.004798102,0.011796968,0.122,1.22E-06,1.14E-05,0.00281288,0.005202963,0.004798102,11.82617225,0.116305151,0.002883194
7.85341525,0.008994706,1.60E-07,4.72E-09,2.38E-07,2.42E-05,0.006502022,0.007146269,0.002337306,0.122,1.22E-06,1.11E-05,0.003276411,0.005705179,0.007146269,11.78794011,0.115434066,0.003290747
7.535845212,0.001723081,1.83E-07,5.46E-09,5.19E-07,2.48E-05,0.007621752,0.006791804,0.009408604,0.122,1.22E-06,0.003075584,0.003049589,0.001724293,0.006791767,7.203571653,0.118951621,0
6.213204515,0.007113279,1.85E-08,4.24E-09,8.26E-07,4.16E-05,0.005615755,0.004231373,0.009599868,0.122,1.22E-06,1.16E-05,0.002557035,0.004526282,0.004231373,11.78419331,0.116855972,0.002588218
7.76655076,0.003595518,1.61E-07,6.41E-09,9.50E-07,3.69E-05,0.003014137,0.005512409,0.069970018,0.122,1.22E-06,1.26E-05,0.00183403,0.001737232,0.005512409,11.02656487,0.118307689,0.001859507
6.671223137,0.008682539,1.44E-07,3.16E-09,5.39E-07,5.19E-05,0.004723828,0.007244226,0.08976902,0.122,1.22E-06,1.11E-05,0.003224022,0.005417686,0.007244226,11.75706276,0.115511128,0.003266073
7.903149615,0.00708934,2.03E-08,7.97E-09,7.26E-07,9.85E-05,0.006791875,0.00772359,0.020212468,0.122,1.22E-06,1.12E-05,0.002959243,0.004042843,0.00772359,11.56134263,0.115994267,0.003047717
6.37694038,0.006774778,1.91E-07,7.41E-09,5.96E-07,5.73E-05,0.004938207,0.006216232,0.008601172,0.122,1.22E-06,1.14E-05,0.002706202,0.004022735,0.006216232,11.63655485,0.116541762,0.002753263
6.28234056,0.005912561,1.49E-07,1.27E-09,7.31E-07,9.95E-05,0.004518493,0.001107278,0.040962992,0.122,1.22E-06,1.23E-05,0.001980411,0.003845005,0.001107278,11.84161326,0.117952034,0.002068777
7.492780093,0.003550413,1.17E-07,6.08E-09,2.86E-07,8.64E-06,0.005505031,0.001433028,0.052385939,0.122,1.22E-06,1.33E-05,0.001425443,0.002129592,0.001433028,11.60267061,0.119153743,0.001422041
6.232863835,0.004396153,1.92E-07,5.01E-09,2.31E-07,8.13E-05,0.00121253,0.006330328,0.016591027,0.122,1.22E-06,1.20E-05,0.002147407,0.002179441,0.006330328,11.16474972,0.117635886,0.002217932
6.323707032,0.008821947,2.56E-08,2.00E-09,2.03E-07,7.17E-05,0.004562299,0.007042213,0.01474079,0.122,1.22E-06,1.11E-05,0.003221607,0.00553979,0.007042213,11.77631736,0.115496238,0.003283377
7.933413056,0.003431514,2.21E-08,7.50E-09,4.41E-07,4.34E-05,0.007921741,0.001633451,0.09727042,0.122,1.22E-06,1.33E-05,0.00139728,0.002004191,0.001633451,11.56335199,0.119175404,0.001428544
7.733915125,0.008858762,8.20E-08,3.59E-09,3.55E-07,4.56E-05,0.003312595,0.001315192,0.056148865,0.122,1.22E-06,1.18E-05,0.002638363,0.006186577,0.001315192,12.00187789,0.116689455,0.002673405
6.664256839,0.004921998,1.00E-07,6.33E-09,8.66E-07,7.87E-05,0.006205191,0.00442421,0.026700134,0.122,1.22E-06,1.20E-05,0.002058354,0.002797007,0.00442421,11.53203037,0.117816661,0.002126212
6.017218457,0.004617904,1.16E-07,8.03E-09,5.46E-07,4.92E-06,0.005032566,0.002673388,0.016659808,0.122,1.22E-06,1.24E-05,0.001823148,0.002802281,0.002673388,11.64220026,0.118361237,0.001816843
6.564561157,0.009743333,1.23E-07,5.17E-09,6.23E-07,8.76E-05,0.00399026,0.006438443,0.044688637,0.122,1.22E-06,1.11E-05,0.003318703,0.00634819,0.006438443,11.86449406,0.115286159,0.003396363
7.303531059,0.007287378,1.71E-07,5.56E-09,5.40E-07,7.18E-05,0.001394915,0.009233359,0.064644323,0.122,1.22E-06,1.10E-05,0.003220905,0.004005658,0.009233358,11.46752572,0.11549738,0.003282941
6.853651974,0.00104092,7.39E-08,7.58E-09,2.44E-07,7.52E-05,0.007544344,0.004984555,0.053942549,0.122,1.22E-06,0.002794051,0.002717595,0.001042137,0.004984538,7.263515078,0.119283623,0
7.196281593,0.008467469,1.76E-07,9.89E-09,5.61E-07,7.16E-05,0.007067965,0.00547226,0.095097534,0.122,1.22E-06,1.13E-05,0.002966217,0.005440947,0.00547226,11.82318146,0.116007271,0.003027742
7.592941825,0.007854512,1.24E-07,5.23E-09,5.28E-07,3.95E-05,0.009599423,0.006644618,0.035925289,0.122,1.22E-06,1.12E-05,0.002988584,0.004837618,0.006644618,11.719672,0.115994528,0.003018114
6.317758998,0.007532429,7.38E-08,2.18E-09,9.92E-07,5.42E-05,0.007241348,0.003836997,0.059259808,0.122,1.22E-06,1.16E-05,0.002602648,0.004887236,0.003836997,11.83287646,0.116752162,0.002646413
7.440157673,0.009545057,1.25E-07,3.87E-09,4.07E-07,8.04E-05,0.004233413,0.006297214,0.070749042,0.122,1.22E-06,1.11E-05,0.003266644,0.006209127,0.006297214,11.85835714,0.115397431,0.00333715
6.241278691,0.007621305,1.55E-07,9.98E-09,6.04E-07,5.06E-06,0.000765093,0.009438733,0.098801982,0.122,1.22E-06,1.10E-05,0.003330448,0.004296756,0.009438733,11.51036766,0.115345013,0.00332577
6.847722608,0.006382653,1.92E-07,2.73E-09,2.01E-07,2.44E-05,0.008751878,0.008337005,0.015661966,0.122,1.22E-06,1.12E-05,0.002911265,0.003458221,0.008337005,11.40675058,0.116164307,0.002925652
6.712587015,0.008080959,1.40E-07,9.73E-09,8.96E-07,4.73E-05,0.000949073,0.007630891,0.013997955,0.122,1.22E-06,1.11E-05,0.003157947,0.004886784,0.007630891,11.68394534,0.115647888,0.003195395
7.760310341,0.008705316,1.55E-07,4.60E-09,8.01E-07,9.97E-05,0.008827896,0.0097062,0.052080893,0.122,1.22E-06,1.09E-05,0.003556395,0.005060032,0.009706199,11.61466704,0.114798326,0.003646505
7.30668746,0.004623488,7.59E-08,7.39E-09,9.83E-07,9.24E-05,0.008199016,0.006946717,0.099366384,0.122,1.22E-06,1.19E-05,0.002286203,0.002256805,0.006946716,11.12065207,0.117347123,0.002367903
6.646279134,0.00490532,1.42E-07,1.82E-09,6.55E-07,6.46E-05,0.009948191,0.005721896,0.046665936,0.122,1.22E-06,1.19E-05,0.002207123,0.002645409,0.005721896,11.39891431,0.117532968,0.002261131
6.227134503,0.008555326,9.29E-08,1.17E-09,3.58E-07,2.63E-05,0.008835342,0.00906986,0.046947107,0.122,1.22E-06,1.09E-05,0.003449903,0.005090092,0.00906986,11.64683655,0.115084864,0.003466454
6.872838222,0.004294563,1.99E-07,9.73E-09,6.59E-07,7.13E-05,0.00654848,0.008730813,0.032516565,0.122,1.22E-06,0.000295248,0.00258978,0.001928755,0.008730824,8.249808305,0.117044423,0.002367031
7.34330222,0.006601711,1.15E-08,4.55E-09,2.64E-07,3.64E-05,0.007725551,0.00913352,0.008851273,0.122,1.22E-06,1.11E-05,0.003073421,0.003502965,0.00913352,11.35900258,0.115827838,0.003099966
7.114063087,0.008861962,1.98E-07,9.87E-09,9.01E-07,2.10E-05,0.009771929,0.006949348,0.084559817,0.122,1.22E-06,1.11E-05,0.003227404,0.005624656,0.006949348,11.78755649,0.1155353,0.003238526
6.631392446,0.002570669,1.41E-07,4.26E-09,3.99E-07,2.92E-05,0.000639717,0.00573408,0.001606878,0.122,1.22E-06,0.000652624,0.001829589,0.001364485,0.005734082,8.015548192,0.118964232,0.001207405
7.117632822,0.002623648,1.94E-07,9.85E-09,5.61E-07,1.41E-05,0.008265103,0.00657796,0.067800193,0.122,1.22E-06,0.001316239,0.00225009,0.001675708,0.006577955,7.65011888,0.11880198,0.000949159
7.18667957,0.001073273,1.82E-07,7.88E-09,2.81E-07,8.46E-05,0.008223952,0.001759545,0.066743178,0.122,1.22E-06,2.65E-05,0.000568039,0.000447056,0.001759544,10.27253565,0.120805752,0.000627437
6.047972219,0.005791501,1.72E-07,9.51E-09,3.40E-07,1.37E-05,0.005137584,0.001505909,0.041418216,0.122,1.22E-06,1.23E-05,0.002005707,0.003784428,0.001505909,11.81998345,0.117987229,0.002008294
6.984336589,0.002859778,7.90E-08,2.59E-09,8.17E-07,2.86E-05,0.003536944,0.001650582,0.075692678,0.122,1.22E-06,1.38E-05,0.00123122,0.001613785,0.001650582,11.46645698,0.11952279,0.001247214
6.630829327,0.003428494,8.36E-08,1.62E-09,2.90E-07,7.09E-05,0.000696103,0.009942063,0.087063964,0.122,1.22E-06,0.002920134,0.003603789,0.002673905,0.009942019,7.186735277,0.117641619,0.000755797
7.529848603,0.009978403,1.05E-07,2.37E-09,9.75E-07,9.53E-05,0.003512712,0.002314751,0.038277175,0.122,1.22E-06,1.15E-05,0.002932971,0.006961673,0.002314751,12.01809829,0.116050301,0.003017951
6.068687434,0.001158457,6.71E-08,8.00E-10,9.95E-07,3.24E-05,0.001084805,0.008562001,0.029404791,0.122,1.22E-06,0.005202761,0.005169117,0.001159654,0.008561834,6.837878571,0.116832003,0
7.262646146,0.005044114,6.86E-08,6.11E-09,3.70E-07,8.66E-05,0.0070612,0.003540207,0.073655801,0.122,1.22E-06,1.22E-05,0.001994869,0.002974784,0.003540207,11.61992344,0.117935806,0.002070551
6.712995936,0.006275324,1.01E-07,8.06E-09,8.35E-07,7.08E-05,0.002567083,0.007583076,0.0092641,0.122,1.22E-06,1.13E-05,0.002771341,0.003444501,0.007583076,11.4561554,0.116397844,0.002832044
7.690803869,0.003239564,1.00E-07,3.43E-09,5.40E-07,3.99E-05,0.002653718,0.002042435,0.079314391,0.122,1.22E-06,1.34E-05,0.001375164,0.001837826,0.002042435,11.49229254,0.119223101,0.001402959
6.015410516,0.009232238,1.27E-07,4.63E-09,2.52E-07,5.98E-05,7.88E-05,0.008889696,0.03401062,0.122,1.22E-06,1.09E-05,0.003542911,0.005640466,0.008889696,11.71751755,0.114865322,0.003592992
7.474284786,0.005726738,4.45E-08,6.96E-09,3.42E-07,2.35E-05,0.004179257,0.005646186,0.01648713,0.122,1.22E-06,1.16E-05,0.002408207,0.003306714,0.005646186,11.55245581,0.117171776,0.002421245
7.882282914,0.008992519,5.78E-08,5.40E-10,6.67E-07,3.85E-05,0.005537612,0.002518872,0.045360131,0.122,1.22E-06,1.16E-05,0.002773607,0.006192023,0.002518872,11.96927617,0.116425898,0.002801716
6.464967204,0.005133299,1.85E-07,9.64E-09,3.48E-07,8.46E-06,0.001619513,0.00241044,0.099794121,0.122,1.22E-06,1.23E-05,0.00192844,0.003208718,0.00241044,11.71481519,0.118146989,0.001925801
7.538232301,0.002720598,1.73E-07,6.60E-09,8.03E-07,2.31E-05,0.005135506,0.001063882,0.00567099,0.122,1.22E-06,1.41E-05,0.001145649,0.001565959,0.001063882,11.50623148,0.119699718,0.00115586
7.570897202,0.002278683,5.26E-08,8.68E-09,8.93E-07,8.15E-05,0.004426653,0.008932367,0.035950372,0.122,1.22E-06,0.003966267,0.003883569,0.002279883,0.008932286,7.039320855,0.118117625,0
6.335359935,0.006405609,9.54E-08,2.52E-09,3.96E-07,8.08E-05,0.001333532,0.004208613,0.030119223,0.122,1.22E-06,1.17E-05,0.002389868,0.003946723,0.004208613,11.72178493,0.117151248,0.002460107
7.319253607,0.001857803,3.04E-08,8.94E-09,9.03E-07,7.47E-05,0.006934209,0.007934527,0.007796382,0.122,1.22E-06,0.003830298,0.00375437,0.001859008,0.00793446,7.055660284,0.118246828,0
6.453140825,0.004551568,1.65E-07,3.77E-09,9.69E-07,7.24E-05,0.002740704,0.006549316,0.046132727,0.122,1.22E-06,1.19E-05,0.00221931,0.002271762,0.006549316,11.18103257,0.117500888,0.002281026
6.086287726,0.009981115,3.89E-08,6.92E-09,4.02E-07,9.17E-05,0.006044493,0.00627068,0.078052393,0.122,1.22E-06,1.11E-05,0.003342089,0.006558441,0.00627068,11.8849688,0.115235244,0.003423894
